latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-30.556,-59.694,318.5,1.6,1.3,2020-10-11,1430,Terra,MODIS,0,6.0NRT,297.8,20.4,D
-30.027,-62.796,316.7,1.1,1,2020-10-11,1430,Terra,MODIS,38,6.0NRT,302.3,6,D
-30.026,-62.807,317,1.1,1,2020-10-11,1430,Terra,MODIS,0,6.0NRT,303.7,5.9,D
-30.377,-59.581,322.7,1.7,1.3,2020-10-11,1430,Terra,MODIS,65,6.0NRT,301,26.4,D
-30.172,-61.291,318.5,1.3,1.1,2020-10-11,1430,Terra,MODIS,65,6.0NRT,300.7,13.7,D
-29.734,-62.757,320.7,1.1,1,2020-10-11,1430,Terra,MODIS,65,6.0NRT,305.6,9.4,D
-30.194,-58.595,321.5,1.9,1.4,2020-10-11,1430,Terra,MODIS,74,6.0NRT,298,31.8,D
-30.192,-58.615,312.2,1.9,1.4,2020-10-11,1430,Terra,MODIS,33,6.0NRT,298.2,9.8,D
-30.181,-58.594,331.9,1.9,1.4,2020-10-11,1430,Terra,MODIS,84,6.0NRT,298.5,61.5,D
-30.179,-58.614,320.4,1.9,1.4,2020-10-11,1430,Terra,MODIS,63,6.0NRT,299.5,26.3,D
-29.832,-61.236,317.9,1.3,1.1,2020-10-11,1430,Terra,MODIS,33,6.0NRT,300.3,11.6,D
-29.831,-61.249,321.9,1.3,1.1,2020-10-11,1430,Terra,MODIS,62,6.0NRT,301.6,16.5,D
-29.759,-61.017,315.2,1.3,1.1,2020-10-11,1430,Terra,MODIS,52,6.0NRT,301.5,7.2,D
-29.877,-59.571,327.6,1.6,1.3,2020-10-11,1430,Terra,MODIS,60,6.0NRT,304.4,30.6,D
-29.875,-59.588,322.1,1.6,1.3,2020-10-11,1430,Terra,MODIS,0,6.0NRT,303.8,19.4,D
-29.705,-61.121,318,1.3,1.1,2020-10-11,1430,Terra,MODIS,62,6.0NRT,300.4,11.8,D
-29.703,-61.135,327.2,1.3,1.1,2020-10-11,1430,Terra,MODIS,78,6.0NRT,301.9,26.2,D
-29.695,-61.12,325.5,1.3,1.1,2020-10-11,1430,Terra,MODIS,76,6.0NRT,301.9,23,D
-29.693,-61.133,333.5,1.3,1.1,2020-10-11,1430,Terra,MODIS,84,6.0NRT,301.7,37.9,D
-28.926,-65.101,348.6,1,1,2020-10-11,1430,Terra,MODIS,94,6.0NRT,306.7,47.1,D
-28.917,-65.099,389.2,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,315.9,183,D
-28.916,-65.11,357.4,1,1,2020-10-11,1430,Terra,MODIS,98,6.0NRT,313.5,67.5,D
-29.724,-58.111,312.8,2,1.4,2020-10-11,1430,Terra,MODIS,53,6.0NRT,300.4,12,D
-29.722,-58.126,316.1,2,1.4,2020-10-11,1430,Terra,MODIS,63,6.0NRT,301,18.3,D
-29.41,-60.969,324.7,1.3,1.1,2020-10-11,1430,Terra,MODIS,74,6.0NRT,301.7,20.5,D
-29.343,-60.917,315.4,1.3,1.1,2020-10-11,1430,Terra,MODIS,51,6.0NRT,300.6,8.2,D
-28.814,-63.455,350.6,1,1,2020-10-11,1430,Terra,MODIS,95,6.0NRT,309.3,55,D
-28.813,-63.465,328.9,1,1,2020-10-11,1430,Terra,MODIS,78,6.0NRT,308.4,16.8,D
-28.805,-63.453,320.7,1,1,2020-10-11,1430,Terra,MODIS,64,6.0NRT,306,7.6,D
-29.238,-59.374,322.5,1.7,1.3,2020-10-11,1430,Terra,MODIS,46,6.0NRT,307.2,17.8,D
-29.227,-59.373,331.1,1.7,1.3,2020-10-11,1430,Terra,MODIS,71,6.0NRT,303.7,38.4,D
-29.23,-59.367,337.3,1.7,1.3,2020-10-11,1430,Terra,MODIS,82,6.0NRT,305.6,57.7,D
-29.162,-59.563,322.1,1.6,1.2,2020-10-11,1430,Terra,MODIS,65,6.0NRT,306.1,16.5,D
-28.948,-60.757,340.4,1.4,1.2,2020-10-11,1430,Terra,MODIS,88,6.0NRT,302.9,53.5,D
-28.946,-60.771,326.7,1.3,1.2,2020-10-11,1430,Terra,MODIS,75,6.0NRT,304.7,22.6,D
-28.937,-60.756,329.4,1.4,1.2,2020-10-11,1430,Terra,MODIS,79,6.0NRT,303.1,27.9,D
-28.364,-64.481,318.8,1,1,2020-10-11,1430,Terra,MODIS,60,6.0NRT,304.4,7,D
-28.519,-62.929,316.7,1.1,1,2020-10-11,1430,Terra,MODIS,55,6.0NRT,303.6,6.9,D
-28.576,-60.45,368.5,1.4,1.2,2020-10-11,1430,Terra,MODIS,100,6.0NRT,309.1,156.6,D
-28.574,-60.464,354.8,1.4,1.2,2020-10-11,1430,Terra,MODIS,97,6.0NRT,312,94.8,D
-28.565,-60.448,335.6,1.4,1.2,2020-10-11,1430,Terra,MODIS,84,6.0NRT,304.2,34.5,D
-28.564,-60.462,331.6,1.4,1.2,2020-10-11,1430,Terra,MODIS,78,6.0NRT,307.9,25.7,D
-28.556,-60.533,326,1.4,1.2,2020-10-11,1430,Terra,MODIS,65,6.0NRT,309.1,12.3,D
-27.708,-65.596,324.1,1,1,2020-10-11,1430,Terra,MODIS,54,6.0NRT,308.8,8.3,D
-28.353,-60.8,327.2,1.3,1.1,2020-10-11,1430,Terra,MODIS,74,6.0NRT,307,20.9,D
-28.7,-57.47,316.2,2.2,1.4,2020-10-11,1430,Terra,MODIS,42,6.0NRT,302.9,14.6,D
-28.508,-59.206,323.8,1.7,1.3,2020-10-11,1430,Terra,MODIS,66,6.0NRT,307.5,18.2,D
-27.922,-63.851,316.6,1,1,2020-10-11,1430,Terra,MODIS,44,6.0NRT,303.5,4.3,D
-28.242,-60.968,326.7,1.3,1.1,2020-10-11,1430,Terra,MODIS,73,6.0NRT,307.5,18.8,D
-28.241,-60.981,320.8,1.3,1.1,2020-10-11,1430,Terra,MODIS,48,6.0NRT,306.9,9.9,D
-28.109,-61.561,319.1,1.2,1.1,2020-10-11,1430,Terra,MODIS,45,6.0NRT,305.2,6.9,D
-28.083,-61.532,320.2,1.2,1.1,2020-10-11,1430,Terra,MODIS,55,6.0NRT,304.8,10.3,D
-28.032,-61.605,324.5,1.2,1.1,2020-10-11,1430,Terra,MODIS,70,6.0NRT,306.7,15.3,D
-28.149,-60.572,323.4,1.4,1.2,2020-10-11,1430,Terra,MODIS,59,6.0NRT,309.4,13.2,D
-28.099,-60.988,322.5,1.3,1.1,2020-10-11,1430,Terra,MODIS,57,6.0NRT,307.6,11.6,D
-28.14,-60.556,322.2,1.4,1.2,2020-10-11,1430,Terra,MODIS,39,6.0NRT,307.5,10.8,D
-27.442,-65.463,328.1,1,1,2020-10-11,1430,Terra,MODIS,76,6.0NRT,306.9,12.1,D
-27.433,-65.461,328.3,1,1,2020-10-11,1430,Terra,MODIS,70,6.0NRT,307.7,12.3,D
-27.581,-64.241,320,1,1,2020-10-11,1430,Terra,MODIS,62,6.0NRT,301.7,8.5,D
-27.978,-61.147,337.9,1.3,1.1,2020-10-11,1430,Terra,MODIS,85,6.0NRT,306.4,42.2,D
-27.976,-61.16,340.4,1.3,1.1,2020-10-11,1430,Terra,MODIS,88,6.0NRT,303.8,47.3,D
-27.967,-61.146,359.4,1.3,1.1,2020-10-11,1430,Terra,MODIS,99,6.0NRT,306.8,103.9,D
-27.966,-61.158,395.9,1.3,1.1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,310.4,304.4,D
-28.049,-60.279,361.1,1.4,1.2,2020-10-11,1430,Terra,MODIS,100,6.0NRT,310.9,123.5,D
-28.047,-60.293,341.1,1.4,1.2,2020-10-11,1430,Terra,MODIS,88,6.0NRT,311.8,50,D
-28.038,-60.278,332.9,1.4,1.2,2020-10-11,1430,Terra,MODIS,80,6.0NRT,308.9,31.5,D
-27.974,-60.829,330.5,1.3,1.1,2020-10-11,1430,Terra,MODIS,77,6.0NRT,309.6,23.7,D
-27.533,-63.873,336.1,1,1,2020-10-11,1430,Terra,MODIS,85,6.0NRT,311.3,24.1,D
-27.524,-63.871,330,1,1,2020-10-11,1430,Terra,MODIS,68,6.0NRT,308.8,15.7,D
-27.515,-63.869,359.4,1,1,2020-10-11,1430,Terra,MODIS,99,6.0NRT,310,73.4,D
-27.513,-63.88,360.3,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,307.6,75.8,D
-27.506,-63.868,348.5,1,1,2020-10-11,1430,Terra,MODIS,94,6.0NRT,305.5,49,D
-27.504,-63.878,367.9,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,307.1,99.9,D
-27.136,-65.486,334.6,1,1,2020-10-11,1430,Terra,MODIS,83,6.0NRT,311.5,20.8,D
-27.835,-57.987,335.8,2,1.4,2020-10-11,1430,Terra,MODIS,80,6.0NRT,307.9,64.8,D
-27.834,-57.98,331.3,2,1.4,2020-10-11,1430,Terra,MODIS,80,6.0NRT,308.3,46.5,D
-27.832,-58,326,2,1.4,2020-10-11,1430,Terra,MODIS,72,6.0NRT,305.8,28.6,D
-27.527,-59.542,325.4,1.5,1.2,2020-10-11,1430,Terra,MODIS,56,6.0NRT,308.8,17.7,D
-26.72,-65.244,323.6,1,1,2020-10-11,1430,Terra,MODIS,61,6.0NRT,303,12.3,D
-26.719,-65.254,322.2,1,1,2020-10-11,1430,Terra,MODIS,48,6.0NRT,302.5,11.5,D
-26.765,-64.777,368.5,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,311.2,96.8,D
-26.763,-64.787,370.7,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,310.8,103.7,D
-26.757,-64.765,324.9,1,1,2020-10-11,1430,Terra,MODIS,57,6.0NRT,307,8.7,D
-26.756,-64.775,393.6,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,314.5,204.5,D
-26.754,-64.785,393.1,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,310.7,201.4,D
-26.747,-64.773,372.5,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,308.2,112.3,D
-26.745,-64.783,368.9,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,306.3,100.2,D
-26.9,-62.945,320.4,1,1,2020-10-11,1430,Terra,MODIS,54,6.0NRT,304.5,9.1,D
-27.374,-58.845,335.2,1.7,1.3,2020-10-11,1430,Terra,MODIS,0,6.0NRT,307.8,49.4,D
-27.378,-58.839,337.1,1.7,1.3,2020-10-11,1430,Terra,MODIS,0,6.0NRT,308.2,56.6,D
-26.775,-63.58,325.1,1,1,2020-10-11,1430,Terra,MODIS,67,6.0NRT,307.2,11.7,D
-26.774,-63.59,347.5,1,1,2020-10-11,1430,Terra,MODIS,93,6.0NRT,309.4,45.6,D
-27.107,-60.353,333.4,1.4,1.2,2020-10-11,1430,Terra,MODIS,79,6.0NRT,308.4,30.7,D
-27.112,-60.348,334.2,1.4,1.2,2020-10-11,1430,Terra,MODIS,80,6.0NRT,309.9,33,D
-27.11,-60.362,324.7,1.4,1.2,2020-10-11,1430,Terra,MODIS,60,6.0NRT,309.3,14.7,D
-26.984,-61.296,326.5,1.2,1.1,2020-10-11,1430,Terra,MODIS,68,6.0NRT,306.9,16.4,D
-26.495,-64.239,325.1,1,1,2020-10-11,1430,Terra,MODIS,67,6.0NRT,309.2,11.6,D
-27.188,-58.238,326.8,1.9,1.3,2020-10-11,1430,Terra,MODIS,72,6.0NRT,311.8,19.6,D
-26.321,-64.664,349.2,1,1,2020-10-11,1430,Terra,MODIS,94,6.0NRT,300.1,52.6,D
-26.32,-64.674,360.8,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,304.8,80.9,D
-27.041,-59,342.5,1.6,1.3,2020-10-11,1430,Terra,MODIS,88,6.0NRT,310.3,66.5,D
-27.039,-59.017,345,1.6,1.3,2020-10-11,1430,Terra,MODIS,90,6.0NRT,311.3,75.2,D
-26.594,-62.36,355.8,1.1,1,2020-10-11,1430,Terra,MODIS,97,6.0NRT,313.9,64.6,D
-26.592,-62.371,351.7,1.1,1,2020-10-11,1430,Terra,MODIS,95,6.0NRT,317,54.2,D
-26.584,-62.359,434.2,1.1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,325.6,566.8,D
-26.583,-62.369,420.6,1.1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,325.2,425.4,D
-26.1,-64.42,330.1,1,1,2020-10-11,1430,Terra,MODIS,79,6.0NRT,301.8,21.9,D
-26.646,-59.377,333.2,1.5,1.2,2020-10-11,1430,Terra,MODIS,75,6.0NRT,313.3,30.8,D
-26.644,-59.393,341.7,1.5,1.2,2020-10-11,1430,Terra,MODIS,83,6.0NRT,314.8,57.9,D
-26.731,-58.393,323.5,1.8,1.3,2020-10-11,1430,Terra,MODIS,38,6.0NRT,310.5,14.7,D
-25.595,-65.138,327.4,1,1,2020-10-11,1430,Terra,MODIS,74,6.0NRT,306.2,17.4,D
-26.216,-60.528,332.1,1.3,1.1,2020-10-11,1430,Terra,MODIS,76,6.0NRT,313.6,21.7,D
-25.626,-63.958,320.6,1,1,2020-10-11,1430,Terra,MODIS,51,6.0NRT,305.9,6.9,D
-25.624,-63.968,324.3,1,1,2020-10-11,1430,Terra,MODIS,67,6.0NRT,306.9,11,D
-26.053,-60.452,325.9,1.3,1.1,2020-10-11,1430,Terra,MODIS,57,6.0NRT,310.7,12.5,D
-26.186,-59.222,328.2,1.5,1.2,2020-10-11,1430,Terra,MODIS,66,6.0NRT,312.3,20.1,D
-25.391,-65.14,342.3,1,1,2020-10-11,1430,Terra,MODIS,89,6.0NRT,303.7,39.9,D
-26.157,-59.075,325.4,1.6,1.2,2020-10-11,1430,Terra,MODIS,64,6.0NRT,310.7,14.7,D
-26.158,-59.069,325.7,1.6,1.2,2020-10-11,1430,Terra,MODIS,66,6.0NRT,310.4,17.3,D
-25.831,-61.488,383.2,1.1,1.1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,317.8,185.1,D
-25.829,-61.499,339.1,1.1,1.1,2020-10-11,1430,Terra,MODIS,86,6.0NRT,310.7,30.9,D
-25.821,-61.486,347.8,1.1,1.1,2020-10-11,1430,Terra,MODIS,92,6.0NRT,312.6,52.2,D
-25.663,-62.065,326.9,1.1,1,2020-10-11,1430,Terra,MODIS,64,6.0NRT,309.7,12.8,D
-25.661,-62.076,322.1,1.1,1,2020-10-11,1430,Terra,MODIS,25,6.0NRT,309.5,7.1,D
-25.653,-62.064,327.6,1.1,1,2020-10-11,1430,Terra,MODIS,70,6.0NRT,311,13.7,D
-24.453,-63.737,343.7,1,1,2020-10-11,1430,Terra,MODIS,90,6.0NRT,312.7,37.9,D
-25.16,-58.013,344.1,1.8,1.3,2020-10-11,1430,Terra,MODIS,80,6.0NRT,319,57.6,D
-25.148,-58.011,339.5,1.8,1.3,2020-10-11,1430,Terra,MODIS,76,6.0NRT,322.4,39.7,D
-24.758,-61.133,325.5,1.2,1.1,2020-10-11,1430,Terra,MODIS,60,6.0NRT,307,16.4,D
-24.736,-61.303,328.7,1.1,1.1,2020-10-11,1430,Terra,MODIS,72,6.0NRT,311.6,16.8,D
-24.587,-61.268,321,1.1,1.1,2020-10-11,1430,Terra,MODIS,55,6.0NRT,307.6,9.2,D
-24.925,-58.393,327.9,1.7,1.3,2020-10-11,1430,Terra,MODIS,47,6.0NRT,309.6,19.9,D
-25.652,-62.074,324.2,1.1,1,2020-10-11,1430,Terra,MODIS,34,6.0NRT,312.2,9.4,D
-25.771,-61.007,320.7,1.2,1.1,2020-10-11,1430,Terra,MODIS,42,6.0NRT,307.6,8.7,D
-25.769,-61.019,324.9,1.2,1.1,2020-10-11,1430,Terra,MODIS,65,6.0NRT,307.6,14.3,D
-25.452,-63.379,334.4,1,1,2020-10-11,1430,Terra,MODIS,39,6.0NRT,317.8,13.5,D
-25.445,-63.367,352.5,1,1,2020-10-11,1430,Terra,MODIS,95,6.0NRT,315.6,47.1,D
-25.443,-63.377,380,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,321.5,132.5,D
-25.442,-63.387,359.5,1,1,2020-10-11,1430,Terra,MODIS,99,6.0NRT,322,62.6,D
-25.436,-63.366,341.1,1,1,2020-10-11,1430,Terra,MODIS,70,6.0NRT,314.5,25.3,D
-25.434,-63.376,347.9,1,1,2020-10-11,1430,Terra,MODIS,87,6.0NRT,319.1,37.6,D
-25.847,-60.15,331.1,1.3,1.1,2020-10-11,1430,Terra,MODIS,77,6.0NRT,311.3,25.4,D
-25.845,-60.163,338.2,1.3,1.1,2020-10-11,1430,Terra,MODIS,85,6.0NRT,313.5,41.1,D
-25.73,-60.427,328,1.3,1.1,2020-10-11,1430,Terra,MODIS,72,6.0NRT,308,22.2,D
-25.733,-60.421,328.6,1.3,1.1,2020-10-11,1430,Terra,MODIS,73,6.0NRT,308.1,22.8,D
-25.8,-57.62,334.9,2,1.4,2020-10-11,1430,Terra,MODIS,82,6.0NRT,315.6,47.4,D
-25.669,-58.131,324.5,1.8,1.3,2020-10-11,1430,Terra,MODIS,30,6.0NRT,310.2,14.9,D
-25.638,-58.412,346.7,1.7,1.3,2020-10-11,1430,Terra,MODIS,92,6.0NRT,315.2,79.6,D
-25.657,-58.13,332.7,1.8,1.3,2020-10-11,1430,Terra,MODIS,79,6.0NRT,312.4,36.3,D
-25.629,-58.394,332.7,1.7,1.3,2020-10-11,1430,Terra,MODIS,27,6.0NRT,318.4,29.6,D
-25.627,-58.411,344.2,1.7,1.3,2020-10-11,1430,Terra,MODIS,90,6.0NRT,320.2,69.3,D
-25.219,-60.29,333.1,1.3,1.1,2020-10-11,1430,Terra,MODIS,80,6.0NRT,307.7,32.4,D
-25.217,-60.303,395.8,1.3,1.1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,311.7,318.5,D
-25.423,-58.285,357.3,1.7,1.3,2020-10-11,1430,Terra,MODIS,98,6.0NRT,316,138.3,D
-25.421,-58.303,353.3,1.7,1.3,2020-10-11,1430,Terra,MODIS,96,6.0NRT,311.4,117,D
-25.419,-58.32,385.1,1.7,1.3,2020-10-11,1430,Terra,MODIS,100,6.0NRT,313,359.8,D
-25.339,-59.069,338.3,1.5,1.2,2020-10-11,1430,Terra,MODIS,85,6.0NRT,310.6,50.6,D
-25.337,-59.084,335.4,1.5,1.2,2020-10-11,1430,Terra,MODIS,82,6.0NRT,312.6,44.8,D
-25.424,-58.314,376.6,1.7,1.3,2020-10-11,1430,Terra,MODIS,100,6.0NRT,309.5,273.5,D
-25.422,-58.331,355.6,1.7,1.3,2020-10-11,1430,Terra,MODIS,97,6.0NRT,306,130.8,D
-25.338,-59.062,330,1.5,1.2,2020-10-11,1430,Terra,MODIS,66,6.0NRT,308.9,28.5,D
-25.337,-59.078,345.9,1.5,1.2,2020-10-11,1430,Terra,MODIS,91,6.0NRT,312.9,78.6,D
-25.416,-58.278,360.7,1.7,1.3,2020-10-11,1430,Terra,MODIS,100,6.0NRT,319.7,151.3,D
-25.414,-58.295,365,1.7,1.3,2020-10-11,1430,Terra,MODIS,100,6.0NRT,321,179.2,D
-25.412,-58.313,370.4,1.7,1.3,2020-10-11,1430,Terra,MODIS,100,6.0NRT,314.4,220.8,D
-25.41,-58.33,339.4,1.7,1.3,2020-10-11,1430,Terra,MODIS,77,6.0NRT,308.7,56.1,D
-25.218,-58.722,330.9,1.6,1.3,2020-10-11,1430,Terra,MODIS,49,6.0NRT,310.5,25.7,D
-25.213,-58.655,329.5,1.6,1.3,2020-10-11,1430,Terra,MODIS,70,6.0NRT,313.2,21.4,D
-25.208,-58.704,339.4,1.6,1.3,2020-10-11,1430,Terra,MODIS,86,6.0NRT,313.2,49.2,D
-25.208,-58.714,337.3,1.6,1.3,2020-10-11,1430,Terra,MODIS,77,6.0NRT,314.6,37.8,D
-25.062,-59.58,323.5,1.4,1.2,2020-10-11,1430,Terra,MODIS,41,6.0NRT,307.8,15,D
-24.773,-61.575,327.5,1.1,1.1,2020-10-11,1430,Terra,MODIS,62,6.0NRT,315.5,14.1,D
-24.456,-63.717,335.5,1,1,2020-10-11,1430,Terra,MODIS,81,6.0NRT,310.9,22.9,D
-24.454,-63.727,382.7,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,316.5,152.1,D
-35.538,-63.822,316.6,1.1,1.1,2020-10-11,1430,Terra,MODIS,66,6.0NRT,298.3,10,D
-35.536,-63.835,314,1.1,1.1,2020-10-11,1430,Terra,MODIS,60,6.0NRT,298.6,7.9,D
-35.528,-63.82,329.6,1.1,1.1,2020-10-11,1430,Terra,MODIS,82,6.0NRT,298.4,25.9,D
-35.527,-63.833,328.7,1.1,1.1,2020-10-11,1430,Terra,MODIS,82,6.0NRT,297.5,24.8,D
-34.718,-68.126,324.2,1.1,1,2020-10-11,1430,Terra,MODIS,63,6.0NRT,308.9,9.8,D
-34.708,-68.124,323.9,1.1,1,2020-10-11,1430,Terra,MODIS,53,6.0NRT,307.9,8.8,D
-34.706,-68.135,328.2,1.1,1,2020-10-11,1430,Terra,MODIS,76,6.0NRT,308.1,14.4,D
-33.319,-65.828,335.8,1,1,2020-10-11,1430,Terra,MODIS,85,6.0NRT,307.6,22.9,D
-33.257,-65.234,322.1,1,1,2020-10-11,1430,Terra,MODIS,68,6.0NRT,301.7,10.5,D
-33.256,-65.245,316.6,1,1,2020-10-11,1430,Terra,MODIS,50,6.0NRT,302.7,5.2,D
-33.248,-65.237,316.7,1,1,2020-10-11,1430,Terra,MODIS,32,6.0NRT,300.8,4.6,D
-33.746,-59.447,307.5,1.9,1.3,2020-10-11,1430,Terra,MODIS,41,6.0NRT,294.4,11.6,D
-32.939,-65.595,335.1,1,1,2020-10-11,1430,Terra,MODIS,85,6.0NRT,306.9,24.1,D
-33.615,-59.607,323.9,1.8,1.3,2020-10-11,1430,Terra,MODIS,75,6.0NRT,294.6,44.1,D
-32.793,-65.899,317.2,1,1,2020-10-11,1430,Terra,MODIS,32,6.0NRT,303.2,5.8,D
-32.765,-65.843,326.5,1,1,2020-10-11,1430,Terra,MODIS,70,6.0NRT,305.7,14.3,D
-32.763,-65.854,332.5,1,1,2020-10-11,1430,Terra,MODIS,82,6.0NRT,304,22.1,D
-32.759,-65.82,340.6,1,1,2020-10-11,1430,Terra,MODIS,89,6.0NRT,302.9,34.4,D
-32.758,-65.831,342,1,1,2020-10-11,1430,Terra,MODIS,90,6.0NRT,305.6,37.1,D
-32.75,-65.818,337.5,1,1,2020-10-11,1430,Terra,MODIS,86,6.0NRT,303.6,30,D
-32.749,-65.829,333.6,1,1,2020-10-11,1430,Terra,MODIS,83,6.0NRT,304.5,24.3,D
-32.293,-68.504,321.2,1.2,1.1,2020-10-11,1430,Terra,MODIS,49,6.0NRT,306.6,5.1,D
-33.395,-59.506,327.4,1.8,1.3,2020-10-11,1430,Terra,MODIS,62,6.0NRT,295.1,52.6,D
-33.344,-59.796,338.5,1.8,1.3,2020-10-11,1430,Terra,MODIS,89,6.0NRT,304.2,66.7,D
-33.35,-59.79,322.5,1.8,1.3,2020-10-11,1430,Terra,MODIS,48,6.0NRT,303,20.2,D
-32.703,-65.127,338.5,1,1,2020-10-11,1430,Terra,MODIS,87,6.0NRT,307.2,30.1,D
-32.702,-65.137,334.5,1,1,2020-10-11,1430,Terra,MODIS,84,6.0NRT,306.8,24,D
-33.338,-59.789,352.4,1.8,1.3,2020-10-11,1430,Terra,MODIS,96,6.0NRT,305.5,130.3,D
-33.336,-59.808,323.8,1.8,1.3,2020-10-11,1430,Terra,MODIS,69,6.0NRT,302.5,24.7,D
-33.334,-59.711,355.4,1.8,1.3,2020-10-11,1430,Terra,MODIS,92,6.0NRT,302.6,152.9,D
-33.332,-59.73,363.7,1.8,1.3,2020-10-11,1430,Terra,MODIS,100,6.0NRT,307.1,200.2,D
-33.33,-59.749,327,1.8,1.3,2020-10-11,1430,Terra,MODIS,65,6.0NRT,304.2,33.4,D
-33.322,-59.709,361.2,1.8,1.3,2020-10-11,1430,Terra,MODIS,100,6.0NRT,302.2,187.5,D
-33.32,-59.728,374.9,1.8,1.3,2020-10-11,1430,Terra,MODIS,100,6.0NRT,307,286.4,D
-33.318,-59.748,367.4,1.8,1.3,2020-10-11,1430,Terra,MODIS,100,6.0NRT,309.5,225.9,D
-33.3,-59.937,333.8,1.7,1.3,2020-10-11,1430,Terra,MODIS,86,6.0NRT,302.2,55.2,D
-33.334,-59.452,319.2,1.9,1.3,2020-10-11,1430,Terra,MODIS,57,6.0NRT,301,24,D
-33.288,-59.935,336.2,1.7,1.3,2020-10-11,1430,Terra,MODIS,83,6.0NRT,307.1,64.7,D
-33.284,-59.972,317,1.7,1.3,2020-10-11,1430,Terra,MODIS,51,6.0NRT,303.1,15.9,D
-33.322,-59.451,322.8,1.9,1.3,2020-10-11,1430,Terra,MODIS,77,6.0NRT,300.7,33.1,D
-33.194,-60.084,323.8,1.7,1.3,2020-10-11,1430,Terra,MODIS,58,6.0NRT,302.5,29.4,D
-33.17,-60.208,319.7,1.6,1.3,2020-10-11,1430,Terra,MODIS,0,6.0NRT,300.5,20.2,D
-33.189,-59.896,315.5,1.7,1.3,2020-10-11,1430,Terra,MODIS,47,6.0NRT,301.7,10.6,D
-33.157,-60.224,370.7,1.6,1.3,2020-10-11,1430,Terra,MODIS,87,6.0NRT,305.8,229,D
-32.549,-64.853,317.8,1,1,2020-10-11,1430,Terra,MODIS,41,6.0NRT,300.6,9.2,D
-32.547,-64.864,338.9,1,1,2020-10-11,1430,Terra,MODIS,88,6.0NRT,299.4,36.5,D
-32.543,-64.83,348.1,1,1,2020-10-11,1430,Terra,MODIS,94,6.0NRT,304.3,50.7,D
-32.534,-64.828,356.2,1,1,2020-10-11,1430,Terra,MODIS,98,6.0NRT,303.5,68.3,D
-32.532,-64.839,341,1,1,2020-10-11,1430,Terra,MODIS,89,6.0NRT,303.9,37.4,D
-32.525,-64.826,363,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,302.3,87.8,D
-32.523,-64.837,362.6,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,304.3,87.8,D
-32.526,-64.748,357.1,1,1,2020-10-11,1430,Terra,MODIS,98,6.0NRT,306.1,69.4,D
-32.525,-64.759,367.8,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,305.6,100.7,D
-32.517,-64.747,379,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,311.2,142.8,D
-32.516,-64.757,445.5,1,1,2020-10-11,1430,Terra,MODIS,100,6.0NRT,323.2,662.5,D
-32.514,-64.768,327.3,1,1,2020-10-11,1430,Terra,MODIS,77,6.0NRT,302.4,16,D
-32.963,-60.143,326.7,1.7,1.3,2020-10-11,1430,Terra,MODIS,60,6.0NRT,298.7,30.2,D
-31.15,-62.523,323.6,1.2,1.1,2020-10-11,1430,Terra,MODIS,71,6.0NRT,304.9,14.7,D
-31.148,-62.535,321.1,1.2,1.1,2020-10-11,1430,Terra,MODIS,65,6.0NRT,307.5,11.5,D
-31.115,-62.548,319.1,1.2,1.1,2020-10-11,1430,Terra,MODIS,58,6.0NRT,304.4,8.2,D
-30.658,-59.92,315.2,1.6,1.2,2020-10-11,1430,Terra,MODIS,0,6.0NRT,300.8,11.6,D
-30.58,-59.904,315.4,1.6,1.2,2020-10-11,1430,Terra,MODIS,46,6.0NRT,299.3,12.7,D
-30.557,-59.677,316,1.6,1.3,2020-10-11,1430,Terra,MODIS,0,6.0NRT,296.1,14.7,D
-30.424,-59.768,326.9,1.6,1.3,2020-10-11,1430,Terra,MODIS,79,6.0NRT,298.3,37.1,D
-27.195,-58.238,325.3,2.6,1.6,2020-10-11,1710,Aqua,MODIS,66,6.0NRT,310.2,27,D
-24.589,-60.084,323.6,3.3,1.7,2020-10-11,1710,Aqua,MODIS,61,6.0NRT,307.8,57.4,D
